contact,Name,Id,points
8949523772,NAMDEV GRAH POORTI STORE 02,27507884,9723
9782880510,OM FASHION  02,27507885,1988
9001907966,Jindal fashion 02,27507887,4117
8505004544, MAHAMAYA FANCY STORE 02,27507895,3696
8560821822,ambey garments  02,27507896,1015
9928961282,Prem Fashion 02,27507901,5739
6375796811, Tanvi fancy store,25389273,3900
7742790800,maharaja safha sarwani 001,27507904,11880
9413472874,RIDDHI SIDDHI COLLECTION 02,28702418,19012
8003885429,Geet collection 001,27507910,23718
9785630552,Pinky fancy readymade 001,27507911,13502
6367425104,Bharat Fashions 002,27507916,11178
9057271360,mitans gift and fancy 001,27507918,14631
9694112450,Saanwaria collection 02,27507920,1000
7011267399,shree radhe radhe fancey 02,27507927,3729
8955823310,ANAND COLLECTION 02,27507928,11662
9610498162,ROYAL COLLECTION 02,27507929,13323
7340292341,Guru govind fashion 02,27507933,1120
7688927416, CHETNA FANCY STORE 02,27507934,1120
7976516216,nag Lakshmi ladies corner 02,27507937,1628
7742319442,Navneet Herbal Products 002,27507939,5076
9627431488,Raghav readymade 001,27507941,3490
9887175330,Jain Provision Store 02,27507945,3724
9314974491,AGARWAL STATIONERY AND FANCY STORE 02,27507947,4447
9929688752,BANDHAN GIFT PALACE 02,27507952,7789
9214571231,Galaxy garments 02,27507955,3096
9610488225,ANUSHI FANCY STORE  02,27507958,34216
9887768600,Neelam fashion 02,27507959,2266
9829032428,Jagdamba Trading Company 001,27507963,3672
9782564111,VIJAY DEPARTMANTL STORE 02,27507964,2989
9983571009,Shree Shyam General Store 001,27507965,15092
9772644346,maa durga collection 01,27507966,792
7976477935,BHAVNA HOSIERY 02,27507969,5434
9921735735,s s ventures 001,27507974,6372
9828249726,shubham gift fancy store 02,27507976,4684
9928365188,MANSI COLLECTION 02,27507977,7370
9529154570,Mohit Baba house 02,31584264,2964
7665447517,Mansi fancy store 02,27508000,4260
9460475268,G M garment,27508001,1610
8058609040,MAHI READYMADE 01,27508003,3047
9928321525,Ganpati Sales 002,27508004,2695
9782649024,MAHALAXMI STEANRY AND GARNAL STORE 01,27508005,15706
9214948377,HARSH COLLECTION 02,27508007,16068
9252053718,Shri Balaji garments 02,27508010,21092
9950260410,AGARWAL FANCY STORE 02,28696797,5303
9783589551,Colors 16 02,27508012,15522
7062263841,Shiv Garments 002,27508014,12632
6378161226,Khushi fancy and gift Store 001,27508017,539
9660576733,Vishal fancy and variety Store 001,27508018,3842
7062060953,tag your look 001,27508020,6403
6376090170,Om Garments Sindi Camp 02,27508028,12009
9214805748,kailash chand vikram kumar jain 002,29540129,26372
9001067518,Shree Nath Enterprises,27508031,16566
8890919266,F D garment,27508032,33142
9829169083,kohinoor garments,27508034,46209
9784313800,KHATRI ENTERPRISES 01,27508036,38248
9929717784,BIG SHOPPING 01,26994034,15552
8079065236,Ray stationery end general Store 02,27508040,32728
8952994145,DAYAWAN FANCY STORE,27508042,10310
7014325423,"RANGOLI COLLECTION, R.D. 5",27508043,2594
9782843998,Shubham Store 002,27508046,5238
8559811769,AALWALE 02,27508048,4242
9351331900,Om Shiv readymade garments 01,27508052,154
8504889921,"GEETA GARMENTS, HARMADA",27508054,4405
9414438389,Aashirwad Textiles 002,27508056,44786
6376988388,Rishika fancy store 001,27508059,28
7062213096,Agarwal fancy and gift corner 02,27508061,5024
8209609507,Rajasthan Garments 001,27508063,2368
8003547820,Janata hosiery 001,27508082,12421
9929414832,Bajrang Footwear Achrol 002 ,27508091,4697
9414451462,Shri Shiv Store 002,18997571,151150
8233158968,Jwala garment 001,27508097,66583
9079148855,Nidhi garments end kids wear ,27508098,3618
8824627080,Hunk house of fashion ,27508099,2982
9166742011,Vishal garments Gomti Chauraha,25555686,1232
9649113131,SHIV KRIPA FASHION 02,27508105,5600
9166029574,"PRAKASH GENERAL STORE, KHORA",27508107,29244
9784181468,ESSENTIALS JAIPUR,25370183,13208
8107286668,Y 2 V Enterprises Mansarovar,9605739,11490
8302407121,Lakshmi fancy gift centre chomu,27052462,1078
8696227222,Decent Choice 03,27508126,20654
9509195013,firangi kalwad rod Jaipur,25265763,594
7976828921,Choice collection 001,27508137,6501
9309054191,Nikita textiles 001,27508138,2049
8426918835,monika saare and matching centre 01,27508140,7251
9351599261,Shri Ganesh garment kalvad Road,10579867,1260
8829989999,vijay kids wear,25818941,6654
9784007322,Victoria's 02,27508146,2880
8426816814,New fashion stage 001,27508147,14876
9352734369,REKHA STORE 02,27508148,1287
9828119213,Praveen garments Ravan gate 001,27508150,1782
7742524552,PRIYA FANCY STORE 02,27508157,308
8949098879,khandelwal hoseiry end cosmetic ,31644326,1122
8529126489,Indu readymade 001,27508164,2640
8104860195,YASH GARMENTS 02,27508166,308
8949034927,Laxmi fancy and gift collection 01,28423840,13922
8560825261,SATNAM FASHION 02,27508171,308
8079016853,Jhalani General Store 02,27508174,3730
8058352520,Ramkishor Chothmal 02,29320120,2341
8290296642,Govind Fancy Store 02,27508175,1640
7023565692,TIWARI FANCY STORE 02,27508176,-240
8239848708,Rangoli Readymade and footwear 001,28412833,12659
9351129600,"SANJANA ENTERPRISES, DEHAR KE BALAJI",27046619,3802
9782321799,sanjay readymade,25985871,423
8078660923,SHYAM ANURAG COLLECTION 02,27508181,10824
9328012511,baba Shyam a to z 01,27508182,3475
9460522843,AKSHAT GARMENTS,31629329,12202
9166953913,Shiva Readymade and Fancy Store 002 ,27508183,12289
9024554109,JAIN FANCY AND GENRAL STORE 02,27508184,5058
9024454920,Mahi Traders Chaksu 002 ,27508189,48847
8638527326,Hemant kirana end General store,27508200,3700
7986378019,Bansal Boot House 02,35021212,94137
9602732421,DIMPAL GARMENTS 02,27508203,308
9829733965,SHUBHAM GARMENTS SANGANER 02,27508204,11588
9680637633,Deepak general Store 001,27508206,4810
9079286960,Baba Fancy 01,27508208,2504
9680035738,Balaji departmentall 01,27508210,3492
9694800194,shree bala ji 01,27508211,20132
8107370779,KATHURIA COLLECTION 02,27508215,3230
7230091997,"VATSALYA WHOLESALLERS, ROAD NO.5",26334868,6211
9414593700,Sai Baba Readymade 02,30690979,10549
9929662904,Laxmi garments bagru 01,27508217,1782
8650609494,Devanshi Collection 02,27508219,16610
7734906509,Poonam store 001,31835382,8889
8503833878,paras garments 001,27508221,20632
7732989120,Shree ji Collection 01,29812844,9398
9928849419,SHREE DRESSES 02,27508226,32452
8209248235,Balaji Garments Luniyawas 02,27508228,2782
9887514174,s2 brand outlet,27508229,5294
9828013330,NQ FASHION 001,27508230,4010
6378680115,KASIM FANCY STORE 02,27508231,8838
8741056273,R.s fancy end gift centre 001,27508233,3668
8824530855,Om Shiv Fancy And Gift 02,27508236,3083
6377439794,chamunda fashion 001,27508238,1452
8769550282,Agarwal readymade centre 001,27508240,828
9799137533,Gaurav fancy store 02,27508241,46054
9529141498,Shubh mangal dresses 001,27508243,4834
9460060018,"SHAKUNTALAM ENTERPRISES, RIDNISH, VDN",28041142,23657
9460500830,GOLU FANCY STORE 02,27508245,3096
7891142903,Parmod garments 01,26598043,13160
9166083458,"RAVI HOSIERY, VKI",26599198,32386
9252078552,Indu ladies tailor and matching centre,27508248,3254
7734845923,Bhanu gift and fancy store,27508250,1736
9509196529,SARVANAND COLLECTION 02,27508251,10357
9784957712,K.R general Store,27403117,3262
9772098233,gaytri fancy and gift collection 01,27508253,7999
9829043503,Narayan textile,27592408,1276
9214458258,U V collection,27508255,660
8114404643,fashion hub,27508256,8302
7568792304,lakshmi Cloth Store 01 ,27508257,308
6350015137,Praveen Cut piece 02,27508258,735
9460025731,passion zone 001,28389322,3982
9887934377,RADHA SWAMI GENERAL STORE 001,27508259,658
7665555583,shivanya unique hub,27508260,792
7891124464,Nikita textile,27508265,3868
7297926368,Shri Ganpati department store,27508266,308
9460789578,Om megha store 001,27508268,1584
9414388199,Sarita fancy 02,27508269,42417
9782214870,Radha Swami fancy 001,34504415,352
9799722143,Fashion point manoharpur,9981381,5324
9529303286,Shiv garments,27508275,17035
9057990846,Poonam fancy and gift Store,27508276,1401
9460421713,Aarav fancy store,27508278,6408
9782076699,Shri Balaji textile 001,27407672,3704
9252504111,Shringar collection end gift gallery 001,27508280,990
9829290537,MAAHI SHOES AND SPORTS WEAR 02,27508281,14772
9660016967,Himanshu fashion hub,28857962,3900
9772684030,Prajapat fancy store,27508287,11018
9785913546,Bloom costume,27508290,1848
9887231355,Om Prakash Ashish Kumar 02,27508291,1260
9351683639,Kapil garment,27508292,1106
7014470653,Priyanshi Fancy And Gift Store 02,27508293,2113
9024495254,Rahul Garments Luniyawas 02,27508294,308
8696388993,Nishant Readymade 02 Luniyawas ,27508295,154
8955847712,A Plus,26729268,700
7976311310,lucky fashion ,27508301,462
9782870445,nicotine fashion ,27508302,1026
7726966339,lucky hosiery,26781281,1069
9928222605,Naresh Genral,27426032,32541
6377913814,shivam footwear,26781294,2188
9588950419,SHRI JI  001,27508304,4026
9694132712,j m d garment,26800931,308
9828700796,mantu garment,26800925,911
9015543287,shri dev garment,26800919,6880
9602408277,satyam garment,26805249,3390
9982299011,vishwas garment,26805248,5352
9887988960,JAI AMBEY CLOTH STORE,26822399,2444
9829904095,radhe rani collection,27508307,616
8302329239,KHUSHI FASHION Sirsi Road Jaipur,26823834,3168
9650737137,SAUMYA BANGLES AND UNIQUE STATIONERY 02,27508308,9190
9057940592,KANHIYA PAN BHANDAR 02,27508310,1958
9887221533,Vinayak collection 001,27508312,10559
9782781519,RK kirana and department store,27508315,4394
7568581051,harsh boot house gunta,26890835,352
8432384328,yogiraj garments,26891651,770
9352684433,manoj footwear paota,26920618,13239
9530031198,Shiv General Store,26920529,1188
8209589994,FASHION POINT 02 ,27508321,-1440
9784777604,kalki fashion,27508322,4179
9887864002,moti electronic,26980098,14210
9252164246,Naveen Genral Store,27437848,12024
9772283497,"JAY FASHION, MPS",26992495,6102
7023596711,RADIKA GERNAL STORE BHAWANI MANDI,26993105,2970
9166667205,siyaram fancy store,26992645,18795
9928480918,Shri Radhe Krishna readymade,26993648,9589
8949741174,shubham garment,26998685,1990
9214803355,Ambika  government,27001842,38548
9928351386,Jai garments,27001968,8981
9358485778,KHANDELWAL GENERAL STORE KOTWALI ,27002820,4023
9414375467,GK GARMENT KOTWALI,27005198,2200
9982922341,shri ram footwear,27005845,7392
7014200910,GOYAL GARMENTS SEWAR,27009577,2666
9772320200,ganpati garments,27013485,24825
9829552431,Sharma departmental store,27013907,17554
8717042488,Just 4 Kidz 002 ,27508328,2121
9694472844,hari om cloth store,27015846,4416
9929747422,bl fancy and footwear,27024239,770
9694717189,Radha Krishna Traders Departmental Store 02,27508330,17448
9785667556,Monika readymade,27031894,7640
9927768539,Pooja garments,27042047,10349
9929634170,sahjo  Mega Mart,28332542,22044
7877369611,the choice,27049251,48457
9828283288,barala garments,27055546,396
7221878197,Neha Fancy And Gift 02,27508334,1694
9782567353,Shri Balaji kirana store001,27388882,1386
9660566475,ravi fancy and general Store,27060772,6484
9929768838,dakshika kirana store,27067918,2112
9829465050,new Rajshri garment,27127224,968
9461752150,Arihant Readymade,9842129,4858
9950545214,Shiv Shakti readymade,27130423,4174
9602080250,shri ram creation,27130117,15069
9462675377,JAIN READYMADE & SAREE CENTRE,28696475,7255
9829558271,shree sanmati sales,27134638,3019889
9929256880,raj fancy store,27138686,1996
9660711257,Rk store dhanota ,27139944,313049
7239898319,parmanand fancy store,27140553,18180
7891133221,lakshita collection,27148242,3070
7014630008,manu garment footwear shandarsar,27150457,9434
9950779087,shyam fancy store,27152823,23175
9602880961,rup Laxmi garments ,29245950,4440
9660190068,Kanha collection dawali,9741404,50011
9829529431,Sharma departmental store dawali,27013907,15297
9784311470,Garg garment ajitgarh,9754682,68394
8562074085,"RIYANSHI FASHION PLAZA, VKI 17 NO.",27167318,8167
9950755516,Vandana fancy store chomu,27169762,26796
8949057840,Dayal fancy store,27179247,1588
8058263328,yadav fancy store,27179978,2682
8947888031,kumawat garments,28737151,1628
8104315246,new generation chomu,27185653,12698
8104490129,bajarang fancy store bilandarpur,27197234,17027
9928864254,Dulhan fancy store,27194326,6948
9799102800,Gruh Laxmi cloth store,27196227,803
7014331797,kanchan keshri garments,27190332,308
9772280752,baba bajrang textile manoharpur,27212701,814
9803488237,Shiva Fashion,27216698,1078
8000731852,"MAHESH SAREE COLLECTION, MPS",27218385,12594
9829474161,NEELAM FANCY STORE,11178187,3680
7891522589,AGRAWAL SALES AGENCY,27235043,685183
9887733322,ram garments,27235066,7114
9828209021,lakhadaatar fancy store,27243719,7403
9928725948,pinky footwear,27244979,19280
8233258358,R K Garments niwaru road,27244367,2396
9413900006,Shree madhav civil canteen niwaru road,27246093,2508
9414890214,UNIQUE TEXTILES,27282972,7121
9636295232,Nitharwal Redaymade Radawas,11159188,9456
9929412438,Tannu fancy Store Mahar,11157742,2417
9785257790,"NS FASHION HUB, ROAD NO. - 2",32322061,34652
8290177190,Laxmi Fancy store,27289668,889
7665113233,"GOVINDAM UNDERGARMENTS & GIFT SHOP, KEDIA PALACE",27291021,46746
7737492243,keshav garments,27292614,842
9929112314,maa collection dhanota,27298085,18596
9079362930,GURU GARMENT,27299873,620
9460656052,MITTAL GARMENTS UCCHAIN,27299876,728
9351800342,nainiwal garment,29468794,8739
8368910129,H D COLLECTION,27299878,1658
9664319309,SHARMA READYMADE SEWAR,29469850,40302
7220835721,Nath ji readymade garments,27304936,2800
9414944984,Agrawal Book Depot Bharatpur,27308484,5390
8209201070,Suresh medical General Store,27308027,14151
9351586642,"KANHA GARMENTS, BENAD PHATAK",27309278,11545
9079838409,BaBa fancy,27319662,903
8949387521,shri balaji garments and footwear,27317722,4263
9828151422,Mahalaxmi Readymade Center,27326608,13466
9529310557,gupta store,27327376,3638
8854969791,Tirupati and tirumala super market,27327123,11313
7742617583,bharat raj garment,27332232,84
8104823925,Balaji garments bilochi,27335722,23102
9351609407,"SHRI BALAJI FASHION, ROAD NO. 01",27339862,17518
9509595160,chahak collection,27343442,2807
9602141635,Shri Shyam sales Kaladera,27353254,33473
9549424376,Teena fancy store,27353068,5480
9982134605,Laxmi fancy store tigrya,27361235,52401
9828101172,shri ram cloth store,11662485,4684
9829267421,Lokesh fancy store,27362264,4816
9667123473,YUWANSH ENTERPRISES RAJAT PATH,27362150,7107
9828112429,Shree Krishna Textiles,28060855,10856
9521152452,"SHIVAM SAREES, ",27367522,10002
7737533319,like fashion,27384886,12778
8107880567,abhinav collection govindgarh,27389498,8580
6377936343,ankur enterprises chomu,27398643,792
9252176144,mehata garments chomu,27395915,5690
9251604946,Pawan general store chomu,27398130,6102
7976488578,Raj shree fancy 001,27396265,792
9352989858,"MAHALAXMI TEXTOLES, RAJAWAS",27400541,10247
7790942685,Shyam paridhan readyment,27401137,1610
9602407019,Raju garments,27403850,1056
8104374002,Tarun footwear fancy store,27418473,15156
9461071529,salection garments,27427316,4230
9799199788,shree krishna garments,27424072,396
9001615673,shri bhagwati traders nangal kunji,27423674,2236
8078629494,big daddy,27433531,1728
8619661780,Gameti genral store,27432850,3850
9799448240,Madhurima Beauty And General Store,27434768,5841
8003083309,Mahima Beauty Collection,27435176,1881
8107007422,papu footwear,27433395,28
9414695923,SANJU GENERAL STORE (KUMHER),29308351,1292
9887868377,SANJAY JAIN GENERAL STORE KUMHER,27433722,56
9602816311,chetna readyment center,27713351,1638
9352639732,kashyap cosmatic genral store,29310814,9822
8107455428,Divy Shri sarees,27441380,10423
9672758040,Narendra genral store,27449265,56
9460241110,Suman Garments,27451396,5112
8426901867,SINGHAL GENERAL STORE,27455655,1216
9887832318,DEEPAK COLLECTION BHARATPUR,27458909,4270
7733003233,royal looks ajeetghar,27458117,396
9460181192,ANIL BROTHERS,29337741,168
9414357625,HARISH VASTRA BHANDAR,27474086,3948
8560050127,classic collection,27480841,594
7877579836,agarwal general store,27485173,20316
8000130892,shri parshvnath fashion,27489296,6335
9660073408,"SHRI SHYAM BABA READYMADE & FOOTWEAR, ROAD NO 17",27494519,14726
9785399603,Tirveni general store govindgarh,27502782,15279
7240444754,Riya collection,27504459,8006
9929942089,BHAGWANDAS VEDPRAKASH GENERAL STORE UCCHAIN,27505517,1883
9950041759,lakhadatar fancy store,27514513,986
9269164164,anav hosiery,27518735,3414
9929764435,Vishal garments chomu,27521734,8782
9799879716,"SHRI BALAJI FANCY, SHYAM NAGAR",27525938,10650
7728057731,balaji store chandwaji,27529444,2926
9782541516,Dilkhush Readymade Store,27529126,1540
6377606131,HIMANSHU READYMADE ROOPBAS,27529050,17346
6377969980,Sisodiya fashion point,27530909,2312
8769785896,L N  Garments,27534246,56
9950257421,SAINIGARMENTS,27534076,2178
9799688182,shri balaji fancy store manoharpur,27533406,15718
9680325495,Vishnu saree center,27532608,642
8385927929,Bhagwati collection,27537129,990
6376045988,Rk garments Ropbas,27536123,560
9024126275,Shri Ram garments,28963885,17330
9785504985,sadhna garment halena,27555834,539
9887761818,PRINCE UNIQUE COLLECTION,29042047,19068
9785507985,SADHNA GARMENTS HALENA,27556521,2262
7014045426,Modi kirana store,27569053,1120
8387057171,SHREE GANPATI COLLECTION ALUDA,27566962,2838
8952049646,Chandra Prakash cloth store,27573560,1584
9950300721,BHUMIKA GARMENTS NADBAI,27480872,196
9799825362,shubham departmental store,27577980,4896
8104666255,Om Shiv trading company,27591073,8616
9785561343,Shri Radha kishan mart bharatpur,27739700,6831
7014754022,shri salasar collection chomu,27587568,112372
7062139481,"SUNIL KIRANA & GENERAL STORE, ROAD NO 9",27591806,15902
9602798787,HARI OM READYMANT AND FOOTWEAR,27603775,594
7976331898,"HEMAKA VARIETY STORE, VKI ",27593048,3282
6367905029,anjali fancy stor,27605275,3040
9414221778,SHREE KRISHNA GARMENTS,27606881,792
9024449658,Baba cloth store panchaywala,27611570,4424
7014099439,FASHION POINT,27611167,1892
9309302877,maharani garments chomu,27610535,6549
9314061259,bagariya grah vastu bhandar,27613689,12913
9828704519,bagra garments chomu,27613276,11192
6376415762,jaipur readymade house,27613995,11732
8005918390,Heam shri Ledis and gents fancy store,27624958,1521
9828296944,shri mhalaxmi fashion,27636327,3777
8432206221,Shri Shyam rajputi paridhan,27632105,1386
9024741315,Gothwal collection Bajaj Nagar,27638209,10827
9001664805,KHANDELWAL CLOTH STORE KALAKHO,27638410,3312
7339939757,RK Fashion Hub,27645035,15932
7877798616,SONU GARMENTS 02 SANGANER,27655437,330
9829426052,"PRATIKSHA BEDSHEET EMPORIUM, MPS",27676721,2758
6378524494,LOKENDRA SINGHAL TILANGA GENERAL STORE,27680127,42
9950245050,MANAV GARMENTS,27682512,9348
7742789286,reeturaj garments ajeetghar,27684344,12129
9828134655,FASHION GURU COLLECTION LAWAN,27687915,1826
8560998600,OM COLLECTION KUMHER GATE,27686930,308
9929922891,gosaliya readymade fancy store,27690311,18414
9950534369,"SHRI SHYAM TEXTIKLE, SIKAR ROAD",27692616,5904
8058525916,khandal Departmental Store Kankpura,27694301,1782
9667410226,RINKU FANCY STORE GHAS MANDI DAUSA,27694917,308
9521183162,shri shyam readymade garment itava,27700361,6113
9928046459,veer teja collection hathoj,27711134,11200
9214666590,Vrashbhan store 002,27711383,2618
9929687031,Cool Style,27711541,1584
9887560526,JAISWAL COLLECTION DAUSA,27713355,1980
7014298908,Tanvi collection 001,27720232,18059
9468865180,RAWAT COLLECTION NAGAL,27728380,792
9950489172,SHREE BALAJI GARMENTS NAGAL,27727866,990
7240505050,SHREE RAM READYMADE NAGAL,27727865,2346
7062501179,MEHRA GARMENTS KUMHER GATE,27919296,139
8890689701,shree ram textile boraj,27737414,6185
8114459144,Shri shyam footwear Bagru,28068138,4989
8619153172,Radheshyam Jitendra Kumar boraj,27740275,5463
9602505794,"P.B.N COLLECTION, BENAD RD",27743130,5281
9829375110,style Hub,27754809,7502
7665352856,palak fancy and matching center,27763752,9304
7877122770,nathulal chiranjilal,27765503,18657
9351602603,jai durga garment,27772301,5992
9785860752,laxmi shoes and general store,27771140,8635
9351717700,nirmal general store,27770476,2287
9784631242,sourabh selection,27772644,10430
9460860868,deewan fashion wear,27775582,47531
6367316842,maa bhawani garment,27775108,5202
9024805080,shri shyam garment,27774835,43397
9511568079,star collection,27773006,39587
7610011182,hibah fashion ajeetghar,27777520,792
8824938164,Thakur ji Radha Rani,27783466,462
9799235527,deepak garment,27787234,65415
9694341982,m u brothers collection home,27788811,2442
9529005510,"MATESHWARI KRIPA GARMENTS, AMBABADI",27784709,13283
9929124322,mohit garment,27787630,462
8058888612,satish general store,27786870,39249
7014984231,sawariya kids wear,27785689,2156
9694790131,sewa footwear,27784524,4402
9252845420,balaji cosmatic,27792317,18326
7065800801,deepak fashion,27791607,11566
9024062200,fashion india,27791249,396
8890717190,RP GARMENTS (NADBAI),29039376,5474
8955304644,sai garments,27790722,3564
9887883834,yash fashion,27790771,616
8764469467,Kanak Enterprises,27793398,2786
8890781212,brand boy collection,27801439,4752
9358794215,KARTIK GARMENT 001,27506441,9784
9024727120,Vinod department store Sushant City 1,27810637,1540
9610025327,Goyal footwear,27813278,308
9660576849,Tanisha fashion collection kalwar,27813390,28
9929983840,kiddo,27818015,8822
7790941709,shri balaji footwear kaladera,27818811,7604
9928271078,NANAD BHABHI PARIDHAN & BANGLES,27828512,2477
8890246843,b h cosmetics pavta,27851500,2002
9782041392,lakshy fashion point,27853467,828
9782162545,Govind Garments,27857075,1344
8824633761,Mahima Beauty,29384716,10764
7014048297,radha govind collection,27855129,3703
9887105052,S G STORE,27857739,19188
9950208291,shri ram garments,27855743,3032
8209379892,P kids Zone ,27877402,3296
9887432539,shri triveni garment,27877744,454066
9887286765,fhuji collection paota,27880286,4326
9024356469,goyal fashion,27880527,13146
8739980997,Subhash store paota,27881295,1232
7014670758,ANAND STORE DAUSA,27892158,3546
8440004924,LAXMI GENERAL STORE TONK ROAD,27894198,6580
7297067739,ma bhavani footwear paota,27894826,28
6360117347,Saloni hojari chitarkoot,27890546,11654
9694292424,sagar mega mart,27900959,7032
9602191934,khatana garment,27904530,157426
9929836793,jodhpuri safa and garment,27914338,1260
6378321308,amrit general store,12436299,196589
9549823279,jagdamba readymade and footwear,27919966,5750
7568734310,Saloni Enterprises Hatoj Jaipur,27916906,308
9529350190,shivay fashion,27918940,6737
8003133604,LAXMI FOOTWEAR GOLAKABAS,27921383,2222
9928513103,pooja fashion plant sikar rod,27943043,10592
9887161269,yash fashion hub mittal plaza,27966281,6796
9928265493,govindram kelash Chand cloth store hasteda,27973658,8982
9664268460,A1 garments Dhabas,27976715,396
9530484234,Shri Yarana fashion,27978548,2177
9829266877,VLF FASHION,29437314,4626
8302250784,Discount king,27979996,5393
7296873620,SS fashion,27998310,5917
9929234923,lucky garment,28007147,5208
9828866367,Pawan garments manoharpur,28012151,2448
9828104785,Parth enterprises Niwaru road,28015738,17318
9414968400,Dariyav garment,28018831,10790
9462645866,Khandelwal brothers,28033528,10789
9672725562,SANWARIYA FASHION DAUSA,28041328,1584
8384949968,"SRI LAKHDATAR MARKETING, MPS",28043013,238823
9799082796,Silver bells tunga,28053891,1232
8890230149,Vijay laxmi garments and footwear,33385544,1703
9928994727,Ganapati fashion tunga,28054666,574
6378102734,RAJYOG FASHION patrakaar Colony,28054840,14124
9887500571,Jalan multi store satya nagar,28061662,506
7790914374,LS fashion mundia Ramsar,28063924,1518
7414006264,"VAIBHAV FANCY, MACHEDA",28062254,5814
7568534310,Saloni Enterprises Hatoj Jaipur,27916906,792
9460986064,Agrawal textile vaishali nagar,28067025,594
8949961164,"SRI RAM COLLECTION, MACHEDA",28066786,16291
9694945151,SHOE WORLD,28067772,10029
9782104842,vansh collection,28142051,2030
9694300590,murli life style,28146461,4676
9799614962,Shree Radhey Fancy Store,28175540,3586
9928585365,Shiv Kripa General Store,33577128,1392
9460747979,Shree General Store,28199520,21684
9929423460,Hari om fashion Niwaru road,28202487,8344
9252234600,Raj faision Nadbai,28202599,8868
7742875567,chitra collection manglam City,28204788,4491
9829573178,M L fancy and gift store,28205026,693
8560040944,Fashion Hub 2,28205620,9480
9057199934,"THE FASHION AFFAIRS, MALL ROAD",28205556,4741
8963863622,Jain Fancy Store khatipura,28207584,4553
7976881430,Chanchal Fashion collection and gift,28212362,308
9468888860,GAYATRI MART SETH LAL CHAND COMPLEX,28216247,2529
8239171430,janki ballabh rajendra kumar,28275688,50838
9829147974,Deepak readymade Malviya Nagar,10299006,3102
9672506766,"THE PARTH COLLECTION, MACHEDA",28332023,183
9929739872,"SPOT LIGHT FASHION, LOHA MANDI",28335429,119
9588051403,GAJANAND READYMADE KARAULI,28338341,4084
9461164162,"SHAKAMBARI TEXTILES, MPS",28354017,1974
9829789643,kalyani store,28359049,4742
9602598525,ganesham collection,28378166,3568
7742575715,shivam dresses shahpura,28380129,7100
6378975199,yashika fashion,28382960,1474
9782414553,amit garment pachyawala,28385455,12732
9785996560,sharstha butique,28385501,4623
9782638205,OM FANCY STORE DAUSA,28390973,396
9782704937,SHUBHAM READYMADE GENERAL STORE DAUSA,28390974,616
9602543851,Mahalaxmi collection jawar nagar,22465036,594
9509138181,Mayank fabric jobner,28403528,713
7014059989,mahesh hosiery,28410029,6776
9602867009,"NIVI FANCY STORE, BAD PIPLI",28411844,4804
9887987820,"PRIYA COSMETICS, GREEN PARK",28419681,1364
9461330153,"RUDRANSH FASHION, GREEN PARK",28446576,4355
9057670630,A B C COLLECTION RAJAPARK,28449018,396
8209167630,A One Hosiery 002,28416502,616
9782598759,"GM ENTERPRISES, GREEN PARK",28445628,4948
9783837677,hari om general store,28416048,22081
8209014449,shri ram cloth store,28426311,1716
8003567960,"SINGHANIYA CLOTH STORE, RAJAWAS",28412170,2040
9782696101,"VISHAL FANCY & GIFT STORE, GREEN PARK",28444187,31009
9166499873,gopal das hans raj,28455385,1309
8118854226,"SEERBO FASHION, JAMUNAPURI",28457774,1892
9784414328,Shri Ram readymade garment,28487399,462
9782439108,Divya hosiery Vaishali 001,28496032,308
9549044945,Shri Guru kripa handloom karni patak,29885552,18278
8058836311,"SHREE BALAJI TEXTILE & READYMADE CENTER, BAD PIPLI",28505046,9877
9079750540,SHARMA GARMENTS PRATAP NAGAR,28521276,3014
7073167940,MILAN TRENDS TONK ROAD,28534257,630
9352833826,MOHMAD HARUN KARAULI,28541169,396
9610161335,PAYAL GENERAL STORE  KARAULI,28541172,396
9252411920,PRIYA HOSIERY MAHESH NAGAR,28540755,3800
9785054029,RAJ SHOES CENTER RASHID ALI KARAULI,28541170,1518
8955459910,SUNIL GENERAL STORE KARAULI,28541167,1568
9664077141,Rajshri sarees murlipura,28559790,3402
8387035552,Siddhi vinayak kids wear hasanpura,28560603,1169
9509730230,MAA COLLECTION JAGATPURA,28584004,2452
9636758034,mahalaxmi textiles dhawli,28594245,5314
9079282288,sundar kirana store,28594150,2424
7877840804,Rajlaxmi fancy,28603899,14754
9828128472,Bliss Clothing,28618640,462
7822803039,SHIVAM FANCY AND GIFT CENTER MALVIYA NAGAR,28620749,4744
9887384917,SHRI LAXMI GENERAL READYAMDE,29553550,1617
9265830642,Niti  hosiery Udaipur,28659873,236918
9571787279,guru kripa hosiery and garments Jahar nagar,28678388,5310
7073597922,Jai General Store,28676865,180
9001732953,daya garments,28682120,3643
9667169408,balaji sports,28699779,2728
7849832300,TOUCH POINT FASHION AND GENERAL STORE JAGATPURA,28719965,7100
9828436942,Kanchan hosiery,28723478,5284
9829088874,karan,28729688,4587
9782129999,shree ji wach and gift udaipur,28737441,8302
9887819641,mateshwari textile,28746050,4676
9929379299,Renuka agency,28747009,539
9588294828,Fashion Guru001,28860988,10534
8209393081,tambe collection murlipura,28859755,2334
8302424629,pakija garments,28872063,10516
9314683397,Teez fancy store Barkat Nagar,31280124,1144
7014940525,Shankar shoes,28880177,1456
8854952636,NK FANCY,28882921,16741
